accommodationId,accommodationName,addr1,addr2,addr3,addrNew,homepage,phoneNo,repName
100104,봉포레이크한옥펜션,강원특별자치도,고성군,토성면,토성면 봉포5길 48,www.lakehanok.com,010-****-**26,조*두
100105,풀빌라케럿,충남,태안군,근흥면,근흥면 갈음이길 234-7,carrot-pool.kr,010-****-**73,조*상
100106,경주보문슈슈키즈풀빌라,경북,경주시,암곡동,보덕로 143-9 (암곡동),bomunstay.co.kr,010-****-**39,심*화
100107,보문스테이풀빌라,경북,경주시,암곡동,보덕로 143-7 (암곡동),bomunstay.co.kr,010-****-**61,황*익
100110,동해 힐하우스,강원특별자치도,동해시,어달동,일출로 265 (어달동),hillhouseps.kr,010-****-**03,이*민
100111,청솔글램핑,경북,고령군,덕곡면,덕곡면 백리로 32,xn--im4bz6r2pb8vl.com/,010-****-**03,서*숙
100112,리틀베이풀빌라,충남,태안군,남면,남면 청포대길 101,littlebay.co.kr,010-****-**25,최*호
100113,초롱이와두리,강원특별자치도,횡성군,갑천면,갑천면 아홉사리길 184,,010-****-**25,정*화
100114,강릉 더강릉오션스테이 Class2,강원특별자치도,강릉시,사천면,사천면 진리항구2길 5,theoceanstay.co.kr,010-****-**47,이*민
100115,강릉 더강릉오션스테이 Class3,강원특별자치도,강릉시,사천면,사천면 진리항구2길 5,theoceanstay.co.kr/,010-****-**78,이*민
100116,강릉 더강릉오션스테이 Class4,강원특별자치도,강릉시,사천면,사천면 진리항구2길 5,theoceanstay.co.kr/,010-****-**89,이*민
100117,해피캠핑장,경기,양주시,백석읍,백석읍 기산로471번길 98,양주해피캠핑장.com,,
100118,강릉 스테이 밋,강원특별자치도,강릉시,사천면,사천면 방동안길 65,staymeet.co.kr/,010-****-**41,이*민
100119,일마레펜션,강원특별자치도,동해시,대진동,대진항길 23 (대진동),www.eastilmare.com,010-****-**44,박*자
100120,선암스테이,전북,김제시,금구면,금구면 선암3길 36-85,www.seonamstay.kr/,010-****-**85,한*주
100121,화정양화풀빌라,전북,완주군,고산면,고산면 양화로 306-3,hjyhpoolvilla.co.kr,010-****-**12,황*익
100122,호수위의집,경남,남해군,삼동면,삼동면 독일로 74-21,germenvill.cafe24.com/base/hoosu/main.php,,U********m
100123,강릉 M스파펜션,강원특별자치도,강릉시,안현동,해안로 689-10 (안현동),mspaps.co.kr/,010-****-**54,이*민
100124,강릉 W스파펜션,강원특별자치도,강릉시,안현동,해안로 689-8 (안현동),wspaps.co.kr/,010-****-**64,이*민
100125,경주 스테이연동 오션뷰펜션,경북,경주시,감포읍,감포읍 연동길 38-1,xn--2q1bn4zmoclyb8xy.kr/,010-****-**21,이*민
100126,스마일펜션,제주특별자치도,서귀포시,강정동,염돈로 95 (강정동),jejusmile3380.modoo.at,010-****-**80,김*희
100127,라운지아바,경북,청도군,운문면,운문면 운문로 1330-8,nuti.modoo.at/,,권*주
100128,인휴당,서울,은평구,진관동,연서로50길 7-10 (진관동),www.inhyu.co.kr,010-****-**26,박*남
100129,한계령의아침,강원특별자치도,인제군,북면,북면 한계응골길 27,www.instagram.com/cabin.moh,,
100130,노을펜션,인천,옹진군,영흥면,영흥면 선재로197번길 137,noeulps.kr,010-****-**99,황*익
100131,그린해피투데이펜션,경기,가평군,조종면,조종면 운악청계로491번길 79-20,greenhappytoday.kr,010-****-**94,양*정
100132,설악뷰펜션,강원특별자치도,양양군,강현면,강현면 장산5길 7-6,장산극장.kr,010-****-**75,고*환
100133,젤코바퇴촌펜션,경기,광주시,퇴촌면,퇴촌면 천진암로1091번길 39-14,jelcoba.modoo.at/,010-****-**76,김*훈
100134,오로지 키즈풀빌라,전남,여수시,화양면,화양면 용주길 89,orogee.kr,010-****-**37,박*희
100135,더스톤빌리지풀빌라,인천,강화군,삼산면,삼산면 삼산북로263번길 47-12,www.thestonevillage.net,010-****-**00,신*철
100136,길갈쉼터팬션,전남,완도군,군외면,군외면 원동길 46-1,blog.naver.com/hsp9191,010-****-**59,황*필
100137,진천 웰프라임 펜션형호텔,충북,진천군,이월면,이월면 진안로 137,웰프라임.com,,김*주
100138,땅끝고구마글램핑,전남,해남군,화산면,화산면 평호길 296,www.땅끝고구마글램핑.com,010-****-**68,박*환
100139,가평무지개,경기,가평군,북면,북면 백둔로133번길 68-26,gprain.modoo.at/,010-****-**98,주*희
100140,태안 키즈풀빌라아띠,충남,태안군,남면,남면 안면대로 1711-55,atikidspoolvilla.imweb.me/,010-****-**71,김*영
100141,강릉 로그하우스 독채펜션,강원특별자치도,강릉시,청량동,유다리길37번길 14 (청량동),djqdma,010-****-**97,김*영
100142,여수라라랜드펜션,전남,여수시,돌산읍,돌산읍 계동로 415,lalalandps.modoo.at,010-****-**33,김*혁
100143,스테이별하,전북,완주군,상관면,상관면 상관소양로 94-40,staybyulha.modoo.at/,010-****-**43,신*교
100144,가평라비에벨독채풀빌라,경기,가평군,북면,북면 백둔로 61-58,laviebell.co.kr,010-****-**80,박*덕
100145,신선왕선펜션,경북,포항시 북구,죽장면,죽장면 죽장로2827번길 50,하옥펜션.com,010-****-**40,황*익
100146,두밀 노천 스파글램핑,경기,가평군,가평읍,가평읍 태봉두밀로 421-28,www.dumil-glamping.com/PROLOGUE,010-****-**28,임*이
100147,강릉 더강릉오션스테이 Class5,강원특별자치도,강릉시,사천면,사천면 진리항구2길 5,theoceanstay.co.kr/,010-****-**07,이*민
100148,강릉 더강릉오션스테이 Class6,강원특별자치도,강릉시,사천면,사천면 진리항구2길 5,theoceanstay.co.kr/,010-****-**32,이*민
100154,아델쉼표풀빌라,경북,경주시,암곡동,보덕로 143-3 (암곡동),bmpoolvilla.co.kr/,010-****-**51,황*익
100155,속초 스테이R,강원특별자치도,속초시,영랑동,영랑해안길 181 (영랑동),222222211,010-****-**68,이*민
100156,홍천 도그베이팜팜,강원특별자치도,홍천군,서면,서면 가일길39번길 35,1212134312,010-****-**04,이*민
100157,화양연화풀빌라,경남,거제시,하청면,하청면 칠천로 810,xn--oi2b52krvg4kaj51dfqcca.com/,010-****-**62,신*혁
100158,경주베리키즈풀빌라,경북,경주시,감포읍,감포읍 경감로 2641,berrykids.kr,010-****-**39,박*연
100159,경주 꾸꾸풀빌라,경북,경주시,암곡동,보덕로 143-19 (암곡동),www.instagram.com/bomun_coucoupoolvilla,010-****-**49,황*익
100160,디오르풀빌라,경북,경주시,암곡동,보덕로 143-14 (암곡동),pennion,,황*익
100161,경주디오르풀빌라,경북,경주시,암곡동,보덕로 143-16 (암곡동),bomunstay.co.kr,010-****-**46,황*익
100162,아르떼풀빌라,경북,경주시,암곡동,보덕로 143-12 (암곡동),bomunstay.co.kr,010-****-**66,황*익
100163,제니풀빌라,경북,경주시,암곡동,보덕로 143-18 (암곡동),bomunpv.co.kr,010-****-**67,황*익
100164,보문명가독채풀빌라,경북,경주시,암곡동,보덕로 143-20 (암곡동),bomunpv.co.kr,010-****-**88,황*익
100165,빈스풀빌라,경북,경주시,암곡동,보덕로 143-17 (암곡동),bomunpv.co.kr,010-****-**88,황*익
100166,쉼풀빌라,경북,경주시,암곡동,보덕로 143-15 (암곡동),bomunstay.co.kr,010-****-**53,황*익
100167,스테이로그,전남,여수시,돌산읍,돌산읍 평사로 328-28,naver.me/FFi5gTq2,,이*헌
100168,경주빙키키즈풀빌라,경북,경주시,감포읍,감포읍 경감로 2637,www.binkypoolvilla.co.kr,010-****-**42,손*숙
100169,경주포키즈풀빌라,경북,경주시,감포읍,감포읍 경감로 2643-2,www.forkidspoolvilla.co.kr/html,010-****-**55,김*수
100170,속초 써밋베이 라이트하우스,강원특별자치도,속초시,영랑동,영랑해안8길 11 (영랑동),madeocean.co.kr//////,010-****-**64,이*민
100172,같이독채풀스테이,제주특별자치도,서귀포시,토평동,토평남로48번길 44 (토평동),togetherfullstay.modoo.at,064-*****-12,고*일
100174,드림키즈풀빌라상주점,경북,상주시,화북면,화북면 문장로 1524-3,상주드림키즈풀빌라.kr,010-****-**35,서*선
100176,한치592 힐링독채,강원특별자치도,홍천군,서면,서면 한치골길592번길 64,blog.naver.com/hanchi592,010-****-**92,최*환
100178,양양 해와솔하우스 독채펜션,강원특별자치도,양양군,현남면,현남면 동해대로 1081-71,instargram.com/sunnpine8,010-****-**71,윤*수
100182,아델오풀빌라,경북,경주시,암곡동,보덕로 143 (암곡동),bmpoolvilla.co.kr/,010-****-**04,황*익
100183,아델봉봉풀빌라,경북,경주시,암곡동,보덕로 143-1 (암곡동),bmpoolvilla.co.kr/,010-****-**51,황*익
100184,경주 감성숙소 화천월지 펜션,경북,경주시,마동,갓거랑길 63 (마동),화천월지.com,010-****-**49,박*민
100185,전주펜션 라크로체,전북,완주군,상관면,상관면 상관소양로 94-42,lacroce.co.kr/,010-****-**05,박*욱
100186,마크풀빌라,경북,포항시 북구,청하면,청하면 해안로 1889-9,markpoolvilla.com,010-****-**31,김*훈
100187,햅독,강원특별자치도,춘천시,남산면,남산면 동촌로 633-16,xn--iq1b035d.com/,010-****-**12,김*수
100188,동검바다펜션,인천,강화군,길상면,길상면 동검길65번길 93-32,동검마다.com,,김*호
100189,파밀리에펜션,충남,태안군,남면,남면 몽산포길 112-22,gofamilie.com/,,
100190,산꽃내 농원펜션,강원특별자치도,양양군,현남면,현남면 화상천로 604,산꽃내농원펜션.com,010-****-**58,박*근
100191,스마일스테이,인천,강화군,길상면,길상면 해안남로352번길 31-7,www.,070-****-**78,이*자
100192,청평포세이돈,경기,가평군,청평면,청평면 고재길 262-118,www.pose2don.com,,조*
10002,티앤글램핑,경기,가평군,북면,북면 꽃넘이길 55,tnresort.kr,010-****-**87,박*영
10003,아라트리움1펜션,부산,해운대구,우동,마린시티1로 127 (우동),www.soozip.kr,010-****-**48,강*우
10004,아라트리움2펜션,부산,해운대구,우동,마린시티1로 127 (우동),www.soozip.kr,010-****-**48,강*우
10005,제미바릇펜션-업소키 이관,제주특별자치도,제주시,한경면,한경면 두모7길 33-1,,010-****-**04,박*애
10006,양양 플로우비치,강원,양양군,현남면,현남면 해송천로 14-17,flowbeach.com,010-****-**27,이*민
10007,다리쉼한옥펜션,인천,강화군,길상면,길상면 해안남로 579,daliswim.co.kr,010-****-**79,조*희
10008,샘모루펜션,제주특별자치도,서귀포시,강정동,염돈로28번길 11 (강정동),saemmoru.blog.me,064-*****-00,이*헌
10009,성산파라다이스힐,제주특별자치도,서귀포시,성산읍,성산읍 일주동로4120번길 103,map.naver.com/p/entry/place/1722712659,010-****-**65,김*숙
10010,더비비스제주펜션,제주특별자치도,서귀포시,강정동,이어도로 760 (강정동),www.thebbs.co.kr,064-*****-00,이*헌
10011,더마니펜션무릉점,제주특별자치도,서귀포시,대정읍,대정읍 중산간서로 2835,www.themani.kr,010-****-**42,구*화
10012,퍼핀스베이펜션,경기,가평군,설악면,설악면 유명로 2450,puffinsbay.com,031-*****-37,곽*환
10013,레이크리조트펜션,경기,가평군,설악면,설악면 유명로 2570,lakeresort.kr,010-****-**57,이*민
10014,메르시펜션,인천,강화군,화도면,화도면 해안남로 1374-11,merci-pension.com,010-****-**97,김*식
10015,메종드메르펜션,강원,양양군,현남면,현남면 동해대로 694,xn--hy1b40gftab772p.com,033-*****-38,김*옥
10016,영흥도 포레스트카라반,인천,옹진군,영흥면,영흥면 영흥로643번길 15-1,forestvan01.bizonworks.com/,010-****-**23,이*민
10017,사용안함,강원,춘천시,온의동,춘주로 54 (온의동),제작예정,010-****-**27,이*민
10018,구나무촌유원지펜션,경기,가평군,북면,북면 가화로 1508,gunamu.com,010-****-**74,이*상
10019,도노풀빌라펜션,경북,경주시,구정동,새골길 49-101 (구정동),www.poolvilladono.kr,010-****-**86,김*은
10020,제주 트윈스펜션,제주특별자치도,서귀포시,남원읍,남원읍 태위로510번길 71-4,jejutwins2408.modoo.at,010-****-**08,신*철
10021,밤벌집펜션,강원,홍천군,서면,서면 밤벌길 133,,010-****-**61,구*아
10022,까사디마레펜션,경남,거제시,일운면,일운면 와현로 45,casadimare.net,010-****-**50,정*주
10023,들국화펜션,인천,강화군,길상면,길상면 해안남로 845-7,www.d-k-h.co.kr,010-****-**26,정*조
10024,기화유스호스텔,강원,춘천시,남산면,남산면 방하로 444,kihwahostel.com,010-****-**45,임*영
10025,소래당A단체펜션,경북,경주시,북군동,북군길 54-4 (북군동),www.soraedang.com/new,010-****-**88,김*순
10026,로에스펜션,제주특별자치도,제주시,애월읍,애월읍 고성서5길 23,loesshill.modoo.at,050-*******-56,김*영
10027,장호산호펜션,강원,삼척시,근덕면,근덕면 장호1길 29,www.dshps.com,010-****-**82,정*화
10028,용오름휴양마을펜션,강원,홍천군,서석면,서석면 검산길 263,xn--jx2bx4unla.com/main,010-****-**10,이*석
10029,야우리펜션,충남,태안군,고남면,고남면 옷점길 147-94,www.yauri.net/page/index.html,010-****-**01,나*숙
10030,어느멋진날펜션,강원,양양군,강현면,강현면 동해대로 3371,onefineday2.com,010-****-**54,김*관
10031,들풀향펜션,강원,영월군,김삿갓면,김삿갓면 영월동로 2102,ksgvalley.kr/index.php,010-****-**55,김*수
10032,비치마루펜션,경남,거제시,일운면,일운면 와현로 259,beachmaru.net,010-****-**64,지*희
10033,바닷가모래밭 씨엔스파펜션,경북,영덕군,남정면,남정면 동해대로 4106,www.seanspa.kr/spa,010-****-**67,안*식
10034,레지던스더문펜션,부산,해운대구,중동,해운대해변로 321 (중동),www.residencethemoon.com,010-****-**96,이*원
10035,풍차언덕펜션,경남,거제시,일운면,일운면 거제대로 2210,www.evane.co.kr,010-****-**67,최*숙
10036,내가머문펜션,전남,여수시,종화동,하멜로 66 (종화동),yeosumystay.com,010-****-**01,손*선
10037,청송회대게펜션,경북,영덕군,강구면,강구면 영덕대게로 556,www.xn--o79aj6j1pnjiaq10cnzjl8e.com,010-****-**84,권*진
10038,바다세상펜션,경남,거제시,일운면,일운면 옥림길 72,xn--v69ak6juri3ye8qav44a.com,010-****-**48,한*옥
10039,팜스토리애견동반캠핑장,경북,청도군,운문면,운문면 운북로 443-18,청도팜스토리.com,010-****-**84,김*영
10040,블루스테이펜션,강원,강릉시,강문동,창해로350번길 21 (강문동),bluestay.co.kr,010-****-**60,신*정
10041,림펜션,경기,양평군,서종면,서종면 도장계곡길 27,www.rym-ps.com,010-****-**21,김*현
10042,동화펜션유원지,경기,가평군,상면,상면 청군로 607,www.pensionaroma.co.kr,010-****-**21,백*현
10043,배배게스트하우스,제주특별자치도,제주시,한경면,한경면 신창1길 20,blog.naver.com/korasi,010-****-**59,신*화
10044,라움펜션,경남,산청군,단성면,단성면 호암로701번길 154-14,scraum.com,010-****-**89,김*경
10045,한솔펜션,경남,거제시,동부면,동부면 거제대로 997,www.hansol-pension.com,010-****-**61,박*숙
10046,스텔라빌리지펜션,강원,삼척시,근덕면,근덕면 용화안길 583,www.stellavillage.com,010-****-**88,진*성
10047,송당송당펜션앤리조트,제주특별자치도,제주시,구좌읍,구좌읍 비자림로 1220,songdangsongdang.com,064-*****-85,양*성
10048,바람이머문바다펜션,인천,옹진군,북도면,북도면 시도로86번길 394,www.windpia.net,010-****-**57,박*열
10049,파도소리펜션,경북,영덕군,영해면,영해면 괴시사진길 321,www.pado2766.com,010-****-**66,엄*흠
